0,0,1,0,1,0.975269773,0.943896797,1,1.016454926,0.05383466,0.538784225,2.856812857,0.018361509,27,0,48.26048479,2.016421777,0,33.98406831,8.200811876,5.626621372,46.97306771,3.01229906,0,0,0,24,1.981723209,0,0,0,0,0,0.63688092,0.85299864,2.150579242,-0.173413259,1.09173218,2.104913388,1.1247802,0.10738228,0.516632323,0.326076307,0.548563436,1,0.1,0,0,0.2,0,0,  Other
0,0,1,0,1,0.918040711,-0.932516068,1,1.062934612,0.019112134,6.426528748,6.834110268,0.023765236,39,0,56.69690007,2.266832431,0,51.90886106,6.39914168,3.445106039,60.90542657,2.0190632,0,1,0,24,1.970708781,0,0,1,0,0,0.497462457,0.914163401,1.365787575,-0.718536285,0.718536285,0.435031082,0.978656425,0.136832274,0.250629371,0.30463003,0.067607424,1,0,0,0,0,0,0,  Other
0,0,1,1,0,0.845973503,0.978437821,1,0.041228987,0.021700817,23.5508284,16.58357547,0.034713077,34,0,53.21778191,1.113592862,0,46.28275831,6.317696581,3.175124286,54.98708663,2.9410681,0,1,0,24,0.80230199,0,0,1,0,0,0.485543558,1.009950143,2.496644981,0.108389709,0.479624058,0.539477999,0.681014735,0.160157609,0.061181741,1.185902519,0.069749238,0,0,0.1,0,0.1,0,0,  Other
1,0,1,1,0,0.964310255,0.975053009,1,0.043491907,1.018919057,25.56384253,29.12194622,0.205326937,0,39,93.60015386,0.11686275,0,34.04058399,37.50912196,6.571443585,87.65152218,6.007162793,0,1,55,0,2.121608911,0,0,1,0,0,4.694892349,2.948302954,7.86738119,-0.188464538,0.212275415,0.234835521,0.381405837,0.520555536,9.090101935,0.241942952,3.157474866,0,0,0.2,0,0,0.1,0,  Wire
0,0,1,0,1,0.977694939,-0.977060519,1,0.038345856,1.043868461,11.33050584,12.02742576,0.40551382,0,32,64.06499321,0.045335444,0,53.94079107,7.260465024,3.627013294,62.97948839,1.999728935,0,0,33,0,1.984736141,0,0,0,1,0,0.411475858,0.554874856,0.882992817,-1.627825436,1.627825436,1.416449097,2.016919086,0.499721733,0.097062484,0.152034007,0.02731973,1,0.2,0.1,0.2,0.3,0.3,0,  Wire
0,0,1,1,0,-0.9618888,-0.919741625,1,0.029291354,1.922703284,10.76485709,21.37518135,0.993693185,45,0,53.84097516,1.084251119,0,48.76815842,6.17401945,4.265565636,54.9760206,2.976635929,0,1,0,13,1.989901731,0,0,1,0,0,0.701478265,0.820884071,2.089465993,0.397107987,0.402148937,0.392814565,0.655099462,0.047074806,0.325999245,1.35504252,0.486138334,0,0,0.2,0,0.3,0,1,  Other
0,0,1,0,0,0.967921859,-0.95701571,1,0.044213204,0.020255066,7.415232753,14.52887586,0.004414872,21,0,36.85666939,0.031847706,0,30.93387872,5.376474483,1.854244253,35.967478,1.007249614,0,0,0,16,0.991165085,0,0,1,0,0,0.325423297,0.879022678,1.899851618,0.328078335,0.457467933,0.431104321,0.702909267,0.247413878,0.571553298,0.044325109,0.011911477,0,0,0,0.1,0,0.4,0,  Wire
0,0,1,1,0,0.977708193,0.933328145,1,0.102986681,0.013235612,27.29889833,26.68358994,0.012113868,0,39,92.20232493,1.044917797,0,91.65098476,1.27151127,2.98238359,92.9720367,1.006764181,0,0,55,0,0.991895855,0,0,0,1,0,0.291163288,1.700458482,2.738646079,0,0,0,0,0.586032185,0.009732443,0.772017966,0.010787168,0,0,0,0.2,0,0,0,  Text
0,0,1,1,0,-0.814980871,-0.900294914,1,0.982415055,0.004810432,7.882457723,15.08360661,0.012832916,0,14,48.11196914,0.072862237,0,38.9724687,6.477113198,3.081253531,47.97969499,1.252060631,0,1,36,0,1.002662697,0,0,1,0,0,0.743239319,0.696614382,1.574719673,0.218641622,1.582303881,2.358391341,2.340485222,0.059484432,0.98271995,0.425467983,0.26969726,0,0,0.1,0.2,0.1,0,0,  Wire
0,0,1,1,0,-0.971968733,0.973534431,1,0.144653232,0.99793979,10.3704527,9.322405925,1.037244516,0,22,57.50110598,1.093883839,0,50.66633603,6.434082727,2.377274561,58.02147509,3.796025239,1,4,41,0,2.011041918,0,0,0,1,0,0.287891201,2.06740527,2.895531036,-0.012312368,0.03531092,0.003724195,0.114941655,0.02877502,0.573646276,0.227626424,0.082419002,0,0,0.5,0,0,0,0,  Other
1,0,1,1,0,0.60788768,0.978787195,1,1.946010867,0.011786933,6.09420138,5.935225173,0.008001205,27,0,40.89309032,0.033455691,0,25.57999186,7.513635737,2.984576142,38.02017778,2.038276086,0,2,0,14,1.987670806,0,0,1,0,0,1.771258742,1.728407557,3.945719551,-0.406833447,1.334750061,1.081053684,3.498302344,0.043492971,3.086993458,1.451950207,2.720887825,0,0.1,0,0.1,0.1,0.1,0,  Wire
0,0,1,0,0,0.97786662,0.978787195,1,0.038830412,1.333904283,5.314152741,3.133508907,0.984763936,41,0,53.0854259,3.106093758,0,53.17706578,5.265403354,3.378675702,54.00938977,3.0051306,0,5,0,18,1.985954271,0,0,1,0,0,0.933243599,0.908917275,2.312067038,0.321104046,0.327590742,0.162938131,0.609176432,0.043257108,0.801398867,1.077875796,0.741422448,0,0,0.1,0.1,0.1,0,0,  Other
1,0,1,0,0,0.978742664,-0.900626843,1,0,0,16.76960144,5.118540384,0.006658065,0,19,39.8351617,0.045016071,0,28.12654225,6.315034657,1.894351817,38.98247908,0.937179399,0,0,21,0,0.013289987,0,0,1,0,0,0.862671585,0.84871428,1.694116382,-0.227755925,1.274503993,1.201878608,2.314560802,0.165268092,0.416096915,0.535374611,0.142391922,0,0,0,0,0.1,0,0,  Text
0,0,1,0,0,-0.82802809,0.965300645,1,0.02862582,1.938361814,20.79899981,7.049716371,0.04684445,45,0,65.52320255,2.094700964,0,52.76074068,13.56172906,4.516204041,64.13116484,3.996867571,0,3,0,25,1.991922713,0,1,0,0,0,1.254185216,1.395494803,2.649436279,0.809372474,0.950002094,1.39253881,1.460346717,0.059549288,1.141386131,1.133330632,0.775823801,0,0.1,0.2,0,0,0.2,0,  Other
0,0,1,0,0,0.978739481,0.978787195,1,0.027882293,0.043772475,21.01871702,9.205825556,0.019391568,0,31,52.94243349,1.029448332,0,46.80955111,4.654866933,2.159448882,53.02678591,1.02409864,0,1,24,0,0.997059508,0,0,1,0,0,1.099699782,0.948553247,1.682415344,0.292829737,1.102093572,1.54700865,1.674151787,0.158471986,0.347773402,0.916485503,0.17921778,0,0,0.1,0,0,0,0,  Text
0,0,1,0,1,0.95741179,0.406518859,1,1.018107186,1.97468926,20.77738147,9.405314083,0.032110069,36,0,37.74916065,2.110391823,0,26.16229332,14.5039006,4.365750971,45.91297546,3.016280178,0,0,0,13,2.976563624,0,1,0,0,0,1.924617769,1.179226315,2.719861656,0.199888581,0.766564466,0.703233619,1.453921162,0.096038377,1.283251638,1.826606077,1.89257249,1,0,0,0,0.4,0,0,  Other
0,0,1,1,0,-0.967872908,-0.401714419,1,0.07086609,1.060471625,18.8206584,15.35549595,1.039061546,28,0,40.88190364,1.247873892,0,33.26143657,13.82148166,4.157507167,47.75943476,3.034944977,0,1,0,23,2.969710481,0,0,0,1,0,0.271894038,0.700340503,1.813441255,0.095902247,0.100300461,0.055545579,0.211459939,0.054173302,0.140759702,0.443510777,0.181184297,0,0,0.3,0,0.1,0,1,  Other
0,0,1,1,0,0.977158825,-0.973372248,1,0,0,13.02306199,5.101302669,0.967793421,24,0,36.88453398,1.016214366,0,30.0300096,6.262769394,1.190277801,36.97403152,1.003129023,0,2,0,14,0.261954082,0,0,0,1,0,0.206407758,1.483177256,2.714162599,0.036136547,0.0545029,0.021062446,0.114272723,0.467504307,0.008954476,0.487067691,0.002928836,0,0,0.2,0,0,0,1,  Text
0,0,1,1,0,0.388792912,0.957969414,1,0.022044596,1.97699935,14.93478833,10.7962781,1.005480269,24,0,37.75195232,1.733704805,0,29.07793238,7.58697298,2.097017376,36.95662542,2.989140143,0,2,0,16,2.014985996,0,0,1,0,0,0.214499463,0.623229283,2.475710885,-0.398326935,0.412166191,0.971627721,0.386006973,0.087181963,0.047224142,0.526867628,0.015593432,0,0.1,0.3,0,0.1,0,1,  Other
0,0,1,0,1,0.97725112,0.96958275,1,0,0,23.19717907,5.79516669,0.004346392,22,0,50.96024601,0.992770126,0,46.40900812,2.45816569,2.094316475,50.0542074,1.017767212,0,2,0,30,0.027845049,1,0,0,0,0,0.386640322,0.785577314,1.401530273,0.50587651,0.738723301,0.329130363,1.413343418,0.100931384,0.252429649,0.287089314,0.029597782,0,0,0,0,0,0,0,  Text
0,0,1,1,0,0.962211366,-0.642813292,1,0.045034141,1.016407919,25.41161281,15.99069823,0.72462591,0,24,62.71346405,1.164991141,0,56.66738239,7.542950149,5.380672185,65.94358687,3.036956149,0,3,46,0,1.898750302,0,0,0,1,0,0.615356032,0.581189042,2.56307044,-0.001811642,0.03559026,0.002767516,0.145609385,0.141711049,0.10188489,1.284345501,0.078481181,0,0,0.2,0,0.2,0,0,  Other
1,0,1,0,1,0.978787195,0.975921455,1,1.238198656,0.015072478,4.510368184,2.202562059,0.004540639,0,7,30.89973187,0.027016735,0,8.881369374,16.30622622,4.580836323,27.62976115,2.078425181,0,0,24,0,1.990299619,0,0,0,1,0,2.681574569,1.22659832,3.048532706,-0.250600695,1.775740989,1.035613862,5.124915939,0.109453658,1.415078092,3.184217838,3.104482478,1,0,0,0,0,0.2,0,  Other
0,0,1,1,0,0.934547713,0.767546894,1,0.040421099,0.022169079,11.12589462,13.02750188,0.01302976,32,0,46.70751727,0.084291906,0,43.58601602,3.330720016,3.130929155,47.96783868,1.987548104,0,0,0,17,1.008657311,0,1,0,0,0,0.794909629,1.196020864,2.513900545,-0.405825416,0.532130243,0.917915058,0.803965905,0.215390842,1.386774194,0.096399206,0.080120296,0,0,0,0.1,0,0.1,0,  Wire
1,0,1,1,0,0.959637349,0.973278957,1,0.044059299,2.692218985,5.788620481,2.270552058,0.021425684,0,16,48.8167463,0.053234479,0,6.892021718,33.32692484,5.931975708,43.63612006,5.036063914,0,16,33,0,3.011489088,0,0,0,1,0,5.308930097,1.969693819,5.190438009,0.663718274,1.4967347,1.685680326,3.633425976,0.046435229,5.648538555,5.183585313,12.49678548,0,0,0.1,0.2,0,0.1,0,  Wire
0,0,1,0,1,0.941449304,0.971134792,1,1.966532973,0.008762924,16.01543322,19.07113823,0.041707871,34,0,54.73057944,0.982414581,0,42.94816477,7.72544648,3.234269049,55.96590701,2.003439043,0,0,0,24,1.979976432,0,0,1,0,0,0.957243113,0.664751561,1.156478199,-2.033459028,2.100088776,1.020606897,3.29283829,0.554356799,0.244726964,0.332916489,0.078322362,1,0.2,0.1,0,0.5,0,0,  Wire
0,0,1,1,0,-0.903290196,0.842451715,1,0,0,8.306890288,16.07763392,0.014413171,0,14,47.10116152,0.108877179,0,40.01868502,5.731358222,4.061465926,47.96762807,1.97343332,0,1,36,0,0.035987649,0,0,0,1,0,0.300811315,0.558623964,2.063500563,-0.112285423,0.359946048,0.187794063,0.837275073,0.038521127,0.526611276,0.200836117,0.068220021,0,0,0,0,0,0,0,  Wire
0,0,1,1,0,0.942472356,-0.862713384,1,0,0,19.6086991,19.16208421,0.044424676,23,0,50.90111482,0.518783848,0,45.81148193,2.718613564,2.177436087,52.95851571,1.97709263,0,0,0,32,0.040713689,0,0,0,1,0,0.34500875,0.71215073,1.483311939,0.239710732,0.468754678,0.96615254,0.586005903,0.074399094,0.555117978,0.120374215,0.037573175,0,0,0.1,0.1,0,0,0,  Wire
0,0,1,0,0,-0.970772633,0.328992864,1,0.010627071,0.98935218,20.66449453,16.7394887,0.152841589,28,0,43.21212342,2.166435297,0,33.99166199,10.30426679,2.338589466,47.91574253,2.982146325,0,1,0,23,1.157989061,0,0,1,0,0,0.341886778,0.706520015,1.761344407,-0.137340077,0.528477602,0.579997902,0.756785204,0.044802823,0.295289375,0.404184698,0.346390305,0,0,0.4,0,0.2,0,1,  Other
1,0,1,1,0,0.971079871,0.640033514,1,0,0,9.145827719,19.82626252,0.005397382,0,20,47.86764579,0.03469824,0,44.24666214,1.846170383,2.079266166,46.99350915,0.47527457,0,0,28,0,0.010397663,0,0,0,1,0,0.914894859,1.566119977,3.99795059,-0.175527414,0.843508964,1.010590249,1.162899071,0.05965019,1.721661781,0.335101789,0.331375927,0,0,0,0,0,0,0,  Wire
0,0,1,1,0,0.978787195,0.978787195,1,0,0,9.552310107,8.912270039,0.051320197,41,0,55.88290542,1.923450256,0,55.34367931,3.084175187,3.011125223,55.99475932,2.943026646,0,1,0,18,0.065632398,0,0,0,1,0,0.440180338,1.38175374,2.800507738,0.289414538,0.333833672,0.935481126,0.306999188,0.043905613,0.624433817,0.303207338,0.162507874,0,0,0.1,0,0,0,0,  Other
0,0,1,0,0,0.95663248,-0.971773914,1,0.049104777,1.012363951,19.84793883,16.94982374,0.984820151,28,0,46.61407988,1.220872405,0,38.04304743,8.304101281,2.225243885,47.07579198,2.04046857,0,1,0,23,1.902914039,0,0,1,0,0,0.629949122,1.336269785,2.486144358,0.261294026,0.284040271,0.097770212,0.599795092,0.054925282,0.630358667,0.524347716,0.959279466,0,0,0.2,0,0.1,0,1,  Other
0,0,1,0,0,-0.956119834,0.881063973,1,0.036275813,1.05521588,9.598085043,13.06326568,0.029503968,23,0,41.79127556,1.103379136,0,33.63235147,9.836491992,3.216931641,42.91847279,1.999512499,0,5,0,22,1.634785424,0,0,1,0,0,0.136149611,0.303369192,0.783144264,0.417988488,0.652865532,0.481197712,1.015572687,0.050656805,0.094149149,0.171451487,0.006038812,0,0,0.1,0,0.1,0,0,  Other
0,0,1,0,0,0.960226756,-0.784744229,1,0.012422624,0.985011176,14.98315942,7.338394696,0.021541979,23,0,50.84154166,1.898730896,0,45.35590926,4.555642745,3.189754803,52.50199014,1.745924669,0,1,0,32,0.993075983,0,0,1,0,0,0.590558687,0.719752794,1.154951869,-0.779724397,0.843891095,0.817126991,1.337148582,0.039728478,0.424113905,0.864505728,0.206162427,0,0,0,0,0.2,0,0,  Other
1,0,1,1,0,0.928106946,-0.967776137,1,0.097151326,0.037413577,17.93688354,25.02813621,0.042530045,0,32,58.11503849,0.107464798,0,44.03774617,9.874539699,4.512444395,55.90428384,3.102233313,0,0,28,0,2.094530589,0,0,0,1,0,1.153791646,1.181783092,3.151483171,-0.000839737,0.010267499,0.00017966,0.09367722,0.204662094,2.477916195,0.109294068,0.630500433,0,0,0.2,0,0,0.1,0,  Wire
1,0,1,1,0,0.962917773,0.96646016,1,0.226622641,2.07680225,2.858432985,4.788926666,0.039713517,23,0,27.2195124,0.99381616,0,7.896513977,13.77850104,8.324388868,23.47126173,6.023996641,0,11,0,8,5.912361903,0,0,1,0,0,1.445889908,1.180962521,2.625136245,-0.272060208,1.607896229,0.988710296,3.856409035,0.022971929,2.240135078,2.786329536,4.300438289,0,0,0.1,0,0.1,0.4,0,  Wire
0,0,1,1,0,0.80129342,-0.929742277,1,0.14064789,0.033846874,21.83270597,20.92338528,0.03881659,37,0,66.87623205,2.047529202,0,60.17166298,7.624464284,4.658857656,66.08922731,3.252208835,0,3,0,35,2.011719132,0,0,1,0,0,0.637520528,0.883630099,1.341504078,0.220385698,0.253120112,0.054808309,0.755250517,0.05777945,0.240055161,1.673151921,0.178235885,0,0,0.3,0,0.2,0,1,  Other
0,0,1,0,0,-0.95309522,-0.595423469,1,0,0,18.52771829,18.08914904,0.030528026,37,0,51.83853157,2.107147427,0,45.10629651,7.547332788,4.327027762,53.83713345,1.118122885,0,1,0,20,0.046157286,0,0,1,0,0,0.22416863,0.295769391,1.068824371,0.361893804,0.571553068,0.959279254,0.851217234,0.265320998,0.284676776,0.026575029,0.004012843,0,0.1,0.1,0,0,0,0,  Wire
0,0,1,0,0,0.976034516,-0.799408375,1,0,0,20.71060227,20.78229957,0.048242633,0,31,52.98057545,1.046800152,0,45.44676221,4.59828577,2.263544971,53.89549288,1.009362258,0,1,24,0,0.03880129,0,0,1,0,0,1.080500369,0.855532072,1.547497028,-0.764412135,1.26018154,0.714366036,2.192892129,0.101096244,0.505166784,0.95478639,0.271206527,0,0,0.1,0,0.1,0,0,  Text
1,0,1,0,0,0.962547051,-0.948815077,1,2.970028264,0.908359544,5.728430445,3.432869549,1.025621054,40,0,50.61749316,0.078628083,0,17.76315049,25.12543876,5.998691799,42.89044978,6.993464233,0,7,0,11,4.029588555,0,1,0,0,0,2.034977315,0.419778382,2.144587278,0.221429744,2.60233692,3.77508678,3.013996211,0.062497628,1.31694866,2.540402326,1.050347055,0,0.5,0.4,0.2,0.7,0.9,0,  Wire
0,0,1,0,0,0.977994391,-0.968422185,1,0.010610562,0.989385275,14.23669721,9.161759449,0.994939073,24,0,38.87839026,1.022325968,0,33.59740686,4.137202566,0.870440252,38.97870948,1.005644589,0,1,0,16,0.994628342,0,0,1,0,0,0.201539716,0.931596069,2.227814028,-0.233779166,0.830458949,1.613115689,0.811015346,0.091049701,0.063934223,0.328964613,0.013181314,0,0.1,0.1,0,0,0,0,  Text
0,0,1,1,0,0.975788782,0.974302552,1,0.010867424,0.988858388,20.48857766,20.62036629,0.009260426,0,33,60.89211782,1.025991011,0,52.07395031,4.103565879,2.298403493,60.96900072,1.006614162,0,0,29,0,0.959321698,0,0,0,1,0,0.199567838,0.957376263,1.644779831,0.32185715,0.404981125,0.960010441,0.439544678,0.141011214,0.341805029,0.037864117,0.025295042,0,0.2,0,0.3,0,0,0,  Text
0,0,1,1,0,0.399420883,0.967644672,1,0.038280174,0.023623195,11.78289968,14.05305934,0.015973432,40,0,50.61423772,0.070304361,0,41.53909906,6.677414116,2.106356657,48.89764398,1.043731981,0,1,0,11,0.866493242,0,1,0,0,0,0.822876038,0.45043229,1.910304634,0.285537375,0.463877339,1.013661531,0.595686998,0.393864474,1.418680361,0.061186161,0.027252054,0,0,0.1,0,0,0,0,  Wire
1,0,1,1,0,-0.940012507,0.96991232,1,1.132828528,0.177481368,13.44726631,12.92419313,0.035948665,0,18,44.29456801,0.151533825,0,2.188042395,36.47831637,11.44404142,38.80759784,6.199499737,0,1,29,0,5.644571298,0,0,1,0,0,3.618714031,1.001371129,2.974082958,0.163612687,0.35804637,0.180246677,0.792791105,0.098236241,0.825480065,6.904886488,8.191986925,0,0,0,0.1,0.1,0.3,0,  Wire
0,0,1,1,0,0.953352717,-0.857698124,1,0.992035314,0.00289592,3.911300525,5.879049568,0.010104915,34,0,40.85938767,0.0420428,0,32.47329471,7.39303516,3.739458677,38.98764567,1.991256008,0,1,0,7,1.272419944,0,0,1,0,0,0.118246597,0.356683908,1.059438975,0.060554466,0.383237042,0.32053385,0.59366317,0.031549049,0.090691244,0.289681575,0.019008974,0,0,0,0,0.1,0,0,  Wire
0,0,1,0,0,0.627505853,-0.947928449,1,0.010650788,0.989304454,17.73204363,5.574170163,0.071457454,0,19,36.94053964,1.948574963,0,24.61145774,12.4874297,3.415718927,36.86942079,2.261405038,0,3,21,0,1.013867806,0,0,1,0,0,0.460139168,1.064971955,2.41183302,-0.001468233,0.678989653,1.266238913,0.745548459,0.39442611,0.039419708,0.673673778,0.016974466,0,0,0.2,0,0.2,0,0,  Other
0,0,1,0,0,-0.952650556,0.969520757,1,1.08390237,1.863207472,17.25220671,15.6956731,0.037004347,34,0,63.35233722,1.196921083,0,58.35127722,7.036532664,6.359541266,62.009761,4.95991714,0,3,0,33,4.199573444,0,0,1,0,0,0.689974596,0.96843423,2.285344112,0.720716928,0.741767965,1.310141097,0.960027915,0.041193505,0.367586137,1.46969995,0.415198517,0,0,0.2,0,0.5,0,0,  Other
0,0,1,1,0,0.978424127,-0.971545033,1,0.206849394,0.982014645,22.56108832,13.47715657,0.055796606,41,0,55.80042178,2.419136166,0,53.70170043,3.184768795,3.194292196,56.02090667,2.016506787,0,1,0,18,1.944121491,0,0,0,1,0,0.437882363,1.191268218,2.585572407,0.014015158,0.014015158,0.000993122,0.052869289,0.162013445,0.051825479,0.979727756,0.043580983,0,0,0.2,0,0,0,0,  Other
0,0,1,0,0,-0.972911119,0.905529524,1,0.048429707,1.010757003,18.73694278,20.72997269,0.043997467,0,29,42.95569628,1.805427214,0,35.09458082,7.210659169,4.281301456,43.97585983,1.999636236,0,1,17,0,1.979461448,0,0,0,1,0,0.306513972,0.813403736,1.698830035,0.265454641,0.450269537,0.494161953,0.711920438,0.273047645,0.02495881,0.563238483,0.027522516,0,0,0.1,0,0,0,0,  Other
0,0,1,1,0,-0.839591813,-0.872348008,1,0,0,16.65525565,14.38350762,0.03342669,22,0,49.0790949,0.077627408,0,47.77992538,1.493337508,2.163344297,49.00356481,2.903349613,0,0,0,30,0.059833788,0,0,0,1,0,0.91520613,1.066783325,2.528877158,0.263252177,0.39332305,0.769793472,0.580731993,0.130320932,1.351184191,0.206718917,0.244921371,0,0,0.1,0.1,0,0,0,  Wire
1,0,1,1,0,0.974447559,-0.974908854,1,0.34663276,1.986539529,16.0121132,13.16995415,0.018034128,0,26,49.86466559,0.188814593,0,39.25612456,5.439307998,5.629319575,46.01156646,4.944092218,0,1,25,0,2.952496515,0,0,0,1,0,0.836844959,1.512890763,3.314004423,0.022679885,0.288460742,0.167684955,0.590114554,0.780820147,1.335765751,0.034747745,0.023123998,0,0,0.1,0.1,0.2,0.2,0,  Wire
0,0,1,0,0,-0.974505138,-0.96439584,1,0.15044563,1.017664035,13.47383388,21.06377667,0.933610025,32,0,62.64532508,1.079645906,1,48.71014854,11.18881054,6.503573377,60.12294105,3.99922574,0,1,0,33,2.980816088,0,0,1,0,0,0.423018347,1.014115365,2.10345835,0.499959605,0.544729654,0.598302238,0.807962498,0.057290162,0.347185037,0.391840224,0.251857149,0,0,0.3,0,0.1,0,1,  Other
0,0,1,1,0,-0.975187374,-0.970641742,1,0,0,17.99336771,13.91524457,0.011605723,30,0,42.04260361,0.094420631,0,36.22502657,5.29949123,1.995069549,43.95277424,0.982458898,0,3,0,15,0.017360434,0,0,1,0,0,0.389256616,0.872883332,2.251916687,-0.544085392,0.599918646,0.871309641,0.946446891,0.045944496,0.200850282,0.761832624,0.053701114,0,0,0,0,0.1,0,0,  Other
0,0,1,1,0,-0.874615726,-0.977501097,1,0.016572104,0.962196223,23.10375585,5.883441271,0.02128593,0,29,48.02277742,0.119636535,0,40.68171949,6.658997688,3.910783774,49.95313526,1.987384142,0,1,23,0,0.973838711,0,0,0,1,0,0.191078924,0.856705017,1.401268931,-0.230712676,0.265212927,0.439498486,0.39508099,0.078772629,0.285261651,0.079501656,0.009262353,0,0,0.1,0.1,0,0,0,  Wire
0,0,1,1,0,0.951192595,-0.956153446,1,0.670752214,0.010202283,4.360780765,1.501236867,1.017249573,46,0,66.53897202,0.877030397,0,58.00787994,7.87513326,5.010554466,64.17665017,4.291059031,2,2,0,24,1.06899433,0,0,1,0,0,0.255056295,0.479640492,0.869429683,0.121679889,0.223840498,0.041904052,0.685824637,0.024017785,0.307456253,0.400104971,0.182655209,0,0,0.2,0,0,0,1,  Other
